,alignment position,genomic position,edited or not,positional entropy,average score difference
Km_psbD,347,81,0,1.00,0
Km_psbD,348,82,0,1.00,0
Km_psbD,349,83,0,1.00,0
Km_psbD,350,84,0,1.00,0
Km_psbD,351,85,0,1.00,0
Km_psbD,352,86,0,0.75,0
Km_psbD,353,87,0,1.00,0
Km_psbD,354,88,0,1.00,0
Km_psbD,355,89,0,1.00,0
Km_psbD,356,90,0,1.00,0
Km_psbD,357,91,0,1.00,0
Km_psbD,358,92,0,1.00,0
Km_psbD,359,93,0,1.00,0
Km_psbD,360,94,0,0.76,0
Km_psbD,361,95,0,1.00,0
Km_psbD,362,96,0,0.95,0
Km_psbD,363,97,0,1.00,0
Km_psbD,364,98,0,0.85,0
Km_psbD,365,99,0,1.00,0
Km_psbD,366,100,0,1.00,0
Km_psbD,367,101,0,1.00,0
Km_psbD,368,102,0,1.00,0
Km_psbD,369,103,0,1.00,0
Km_psbD,370,104,0,1.00,0
Km_psbD,371,105,0,0.95,0
Km_psbD,372,106,0,0.87,0
Km_psbD,373,107,0,0.73,0
Km_psbD,374,108,0,1.00,0
Km_psbD,375,109,0,0.95,0
Km_psbD,376,110,0,1.00,0
Km_psbD,377,111,0,1.00,0
Km_psbD,378,112,0,1.00,0
Km_psbD,379,113,0,1.00,0
Km_psbD,380,114,0,1.00,0
Km_psbD,381,115,0,1.00,0
Km_psbD,382,116,0,1.00,0
Km_psbD,383,117,0,1.00,0
Km_psbD,384,118,0,1.00,0
Km_psbD,385,119,0,1.00,0
Km_psbE,5,1,0,0.70,0
Km_psbE,6,2,0,0.72,0
Km_psbE,7,3,0,0.76,0
Km_psbE,8,4,0,0.95,0
Km_psbE,9,5,0,0.89,0
Km_psbE,10,6,0,0.95,0
Km_psbE,11,7,0,0.89,0
Km_psbE,12,8,0,1.00,0
Km_psbE,13,9,0,1.00,0
Km_psbE,14,10,0,0.91,0
Km_psbE,15,11,0,1.00,0
Km_psbE,16,12,1,0.76,-2.52
Km_psbE,17,13,0,0.95,0
Km_psbE,18,14,0,1.00,0
Km_psbE,19,15,0,0.80,0
Km_psbE,20,16,0,0.95,0
Km_psbE,21,17,0,0.95,0
Km_psbE,22,18,0,0.68,0
Km_psbE,23,19,0,1.00,0
Km_psbE,24,20,0,1.00,0
Km_psbE,25,21,0,1.00,0
Km_psbE,26,22,0,0.73,0
Km_psbE,27,23,0,1.00,0
Km_psbE,28,24,0,1.00,0
Km_psbE,29,25,0,0.81,0
Km_psbE,30,26,0,0.88,0
Km_psbE,31,27,0,1.00,0
Km_psbE,32,28,0,0.95,0
